Time_Index,NR_conventional_hydroelectric,NER_conventional_hydroelectric,ER_conventional_hydroelectric,WR_conventional_hydroelectric,SR_conventional_hydroelectric,ER_solar_rt,NER_solar_rt,NR_solar_rt,SR_solar_rt,WR_solar_rt,ER_offshore_wind,SR_offshore_wind,WR_offshore_wind,NER_offshore_wind,NR_offshore_wind,ER_solar_pv,NER_solar_pv,NR_solar_pv,SR_solar_pv,WR_solar_pv,ER_onshore_wind,NER_onshore_wind,NR_onshore_wind,SR_onshore_wind,WR_onshore_wind,ALL_EGcoal,ALL_EGgas,ALL_EGnuclear
7303,0.25,0.25,0.25,0.25,0.25,0.042583333,0.110275,0.004848148,0.00553,0.001714286,0.1463,0.104494048,0.168088889,0,0,0.0498,0.12582,0.003707407,0.00433141,0.002658824,0.115966667,0.068275,0.110873684,0.113371333,0.17621479,0.85,0.85,0.709166667
7304,0.25,0.25,0.25,0.25,0.25,0.206616667,0.2705,0.09722,0.124921333,0.109407143,0.163583333,0.105552381,0.165926984,0,0,0.225888889,0.301185,0.115142105,0.119041333,0.108880168,0.098988889,0.05402,0.108675244,0.1082255,0.183612857,0.85,0.85,0.709166667
7305,0.25,0.25,0.25,0.25,0.25,0.361033333,0.413355,0.277571852,0.275430667,0.294519286,0.1877,0.104083333,0.180020635,0,0,0.3827,0.44158,0.301647368,0.268175231,0.291706723,0.069511111,0.041975,0.098429045,0.081383,0.159822857,0.85,0.85,0.709166667
7306,0.25,0.25,0.25,0.25,0.25,0.485533333,0.52108,0.422885185,0.406277333,0.446576786,0.185383333,0.104390476,0.174603175,0,0,0.512488889,0.52865,0.453278168,0.397398064,0.448831176,0.054044444,0.048,0.068998051,0.065455,0.107434622,0.85,0.85,0.709166667
7307,0.25,0.25,0.25,0.25,0.25,0.538866667,0.5671,0.52630963,0.489614333,0.556090714,0.195333333,0.110914286,0.172403175,0,0,0.590088889,0.57993,0.555760624,0.489325423,0.556594118,0.057133333,0.048025,0.047121442,0.068342,0.091096723,0.85,0.85,0.709166667
7308,0.25,0.25,0.25,0.25,0.25,0.586616667,0.58479,0.574082222,0.527431667,0.610272143,0.170366667,0.111453571,0.16382381,0,0,0.614211111,0.61271,0.592734308,0.530402,0.616924538,0.061322222,0.047435,0.047461014,0.073451167,0.083911008,0.85,0.85,0.709166667
7309,0.25,0.25,0.25,0.25,0.25,0.570116667,0.550625,0.572988148,0.518732333,0.609347143,0.163583333,0.10629881,0.140296825,0,0,0.585177778,0.562835,0.594353801,0.528584808,0.609375126,0.058366667,0.041945,0.054705263,0.08095,0.075145378,0.85,0.85,0.709166667
7310,0.25,0.25,0.25,0.25,0.25,0.488483333,0.464395,0.531778519,0.46787,0.561894286,0.13815,0.102027381,0.1279,0,0,0.507055556,0.47491,0.54617271,0.485755897,0.568586218,0.055444444,0.041005,0.061695322,0.084741833,0.061951681,0.85,0.85,0.709166667
7311,0.25,0.25,0.25,0.25,0.25,0.371766667,0.365905,0.440525926,0.394658333,0.482991786,0.1188,0.103008333,0.114793651,0,0,0.384288889,0.366035,0.455776413,0.412180128,0.485858067,0.0556,0.031845,0.069320078,0.088459667,0.053356387,0.85,0.85,0.709166667
7312,0.25,0.25,0.25,0.25,0.25,0.225933333,0.20271,0.307788889,0.286337333,0.356201071,0.114366667,0.097692857,0.113220635,0,0,0.231733333,0.195185,0.323736452,0.298151603,0.34362395,0.050022222,0.031395,0.070697661,0.096383,0.050208067,0.85,0.85,0.709166667
7313,0.25,0.25,0.25,0.25,0.25,0.059016667,0.02179,0.13776,0.152695667,0.185171786,0.1038,0.101682143,0.113877778,0,0,0.056322222,0.023285,0.150149903,0.155718205,0.174154118,0.051411111,0.04081,0.076495322,0.092543333,0.056170756,0.85,0.85,0.709166667
7314,0.25,0.25,0.25,0.25,0.25,0,0,0.003636296,0.020773,0.029683214,0.091133333,0.105841667,0.124271429,0,0,0,0,0.003779922,0.021905038,0.027080252,0.053411111,0.04995,0.103134113,0.1063665,0.080461849,0.85,0.85,0.709166667
7315,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0764,0.1008,0.128979365,0,0,0,0,0,0,0,0.059622222,0.04541,0.11685848,0.121908167,0.104303109,0.85,0.85,0.709166667
7316,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.065116667,0.094267857,0.133273016,0,0,0,0,0,0,0,0.072255556,0.04311,0.142877583,0.130789333,0.115384286,0.85,0.85,0.709166667
7317,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.062216667,0.089658333,0.147819048,0,0,0,0,0,0,0,0.0802,0.04702,0.157527485,0.131286833,0.128067059,0.85,0.85,0.709166667
7318,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.059383333,0.095002381,0.147098413,0,0,0,0,0,0,0,0.082,0.05094,0.1712846,0.136783,0.145755042,0.85,0.85,0.709166667
7319,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.063866667,0.09545119,0.152152381,0,0,0,0,0,0,0,0.074355556,0.050975,0.18404347,0.146220333,0.156319496,0.85,0.85,0.709166667
7320,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0566,0.089403571,0.160384127,0,0,0,0,0,0,0,0.0798,0.04303,0.18734425,0.143642,0.159216723,0.85,0.85,0.709166667
7321,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.060616667,0.090310714,0.161888889,0,0,0,0,0,0,0,0.080788889,0.038185,0.177617544,0.134705833,0.151450504,0.85,0.85,0.709166667
7322,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.078033333,0.093172619,0.17215873,0,0,0,0,0,0,0,0.082077778,0.040235,0.166607018,0.127397167,0.142804118,0.85,0.85,0.709166667
7323,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0972,0.105220238,0.183396825,0,0,0,0,0,0,0,0.085877778,0.0409,0.158375049,0.124299833,0.144373866,0.85,0.85,0.709166667
7324,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.10585,0.108589286,0.175901587,0,0,0,0,0,0,0,0.091533333,0.04504,0.145909357,0.120063667,0.141806807,0.85,0.85,0.709166667
7325,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.124883333,0.109136905,0.172425397,0,0,0,0,0,0,0,0.091477778,0.04773,0.137899415,0.114886667,0.157457059,0.85,0.85,0.709166667
7326,0.25,0.25,0.25,0.25,0.25,0,0.000015,0,0,0,0.1391,0.115583333,0.173312698,0,0,0,0.00002,0,0,0,0.094688889,0.042545,0.138013255,0.111843167,0.157251513,0.85,0.85,0.709166667
7327,0.25,0.25,0.25,0.25,0.25,0.039083333,0.116475,0.004844444,0.005569,0.0019,0.147833333,0.115410714,0.188425397,0,0,0.044122222,0.13294,0.003966667,0.004695282,0.002556471,0.094144444,0.03574,0.13115575,0.121110333,0.156994958,0.85,0.85,0.709166667
7328,0.25,0.25,0.25,0.25,0.25,0.211016667,0.30062,0.094428889,0.125920667,0.109597143,0.151566667,0.124066667,0.199738095,0,0,0.219022222,0.335805,0.109911891,0.128202,0.108322773,0.084088889,0.033655,0.125078558,0.118758,0.156611345,0.85,0.85,0.709166667
7329,0.25,0.25,0.25,0.25,0.25,0.36275,0.44433,0.274454074,0.280909667,0.284620714,0.15085,0.120947619,0.209739683,0,0,0.380877778,0.485785,0.291113645,0.29056709,0.283371008,0.049666667,0.024425,0.105866277,0.097709,0.142287059,0.85,0.85,0.709166667
7330,0.25,0.25,0.25,0.25,0.25,0.483633333,0.54926,0.423194074,0.414698667,0.439940714,0.150066667,0.125083333,0.226,0,0,0.496322222,0.58821,0.434063743,0.418290551,0.433650756,0.041388889,0.02193,0.068061988,0.080205,0.096567395,0.85,0.85,0.709166667
7331,0.25,0.25,0.25,0.25,0.25,0.557233333,0.60245,0.508885185,0.492831,0.541200714,0.14305,0.122995238,0.228030159,0,0,0.5642,0.624515,0.525183626,0.507101538,0.538351345,0.043544444,0.022255,0.067976803,0.083357,0.068008235,0.85,0.85,0.709166667
7332,0.25,0.25,0.25,0.25,0.25,0.578916667,0.605565,0.554157778,0.526488667,0.601044643,0.127083333,0.108266667,0.190866667,0,0,0.578455556,0.628225,0.572930604,0.543490167,0.600047311,0.0497,0.02455,0.066787914,0.084718,0.059031429,0.85,0.85,0.709166667
7333,0.25,0.25,0.25,0.25,0.25,0.528366667,0.55407,0.568171852,0.536636,0.590352143,0.1051,0.09292619,0.147952381,0,0,0.5588,0.586105,0.588360624,0.547972679,0.598627983,0.0483,0.02484,0.074840156,0.085407167,0.054322185,0.85,0.85,0.709166667
7334,0.25,0.25,0.25,0.25,0.25,0.4641,0.49128,0.538627407,0.510462333,0.553706429,0.096816667,0.087463095,0.118453968,0,0,0.485566667,0.505855,0.541397466,0.496573,0.54967521,0.050144444,0.02915,0.07682885,0.091094833,0.046716387,0.85,0.85,0.709166667
7335,0.25,0.25,0.25,0.25,0.25,0.375366667,0.37751,0.440601481,0.435885333,0.468938214,0.086083333,0.093552381,0.10035873,0,0,0.3682,0.402335,0.447717739,0.428394603,0.473898151,0.044911111,0.031565,0.078031774,0.094225833,0.043362017,0.85,0.85,0.709166667
7336,0.25,0.25,0.25,0.25,0.25,0.238833333,0.204085,0.29628963,0.311345333,0.353113929,0.075783333,0.097991667,0.094565079,0,0,0.224522222,0.20632,0.309437037,0.303831782,0.344120756,0.045122222,0.04113,0.087046004,0.0957895,0.043699412,0.85,0.85,0.709166667
7337,0.25,0.25,0.25,0.25,0.25,0.06335,0.02085,0.12988963,0.156630667,0.189106786,0.076583333,0.099163095,0.091061905,0,0,0.054255556,0.0219,0.139890448,0.162301808,0.181398235,0.041888889,0.04891,0.085188499,0.092670833,0.047409076,0.85,0.85,0.709166667
7338,0.25,0.25,0.25,0.25,0.25,0,0,0.002892593,0.021228,0.030333214,0.0743,0.10429881,0.090077778,0,0,0,0,0.003152632,0.023167846,0.028547983,0.048633333,0.054655,0.102195517,0.099192833,0.066929076,0.85,0.85,0.709166667
7339,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.06465,0.098635714,0.090263492,0,0,0,0,0,0,0,0.062566667,0.046045,0.128195712,0.116136333,0.077252521,0.85,0.85,0.709166667
7340,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0583,0.099019048,0.095334921,0,0,0,0,0,0,0,0.067111111,0.03729,0.144405653,0.127330667,0.089583697,0.85,0.85,0.709166667
7341,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.05255,0.084705952,0.110569841,0,0,0,0,0,0,0,0.064144444,0.02882,0.154619688,0.1354605,0.096226723,0.85,0.85,0.709166667
7342,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.041766667,0.080997619,0.113404762,0,0,0,0,0,0,0,0.067111111,0.03574,0.148654581,0.133818167,0.103002941,0.85,0.85,0.709166667
7343,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.040916667,0.0864,0.127877778,0,0,0,0,0,0,0,0.0611,0.03546,0.142298635,0.129501333,0.116015546,0.85,0.85,0.709166667
7344,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.043216667,0.08400119,0.136520635,0,0,0,0,0,0,0,0.075877778,0.033615,0.137692398,0.128322667,0.118426975,0.85,0.85,0.709166667
7345,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.046816667,0.084579762,0.129922222,0,0,0,0,0,0,0,0.070033333,0.034315,0.136860039,0.121218667,0.11422,0.85,0.85,0.709166667
7346,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.05415,0.085042857,0.125242857,0,0,0,0,0,0,0,0.084711111,0.033975,0.125023977,0.116414667,0.108410168,0.85,0.85,0.709166667
7347,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.06295,0.086229762,0.132520635,0,0,0,0,0,0,0,0.091755556,0.029385,0.111092982,0.111870667,0.111545378,0.85,0.85,0.709166667
7348,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.075583333,0.08264881,0.157052381,0,0,0,0,0,0,0,0.094944444,0.034465,0.119677778,0.107513167,0.109601849,0.85,0.85,0.709166667
7349,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.096016667,0.095159524,0.169174603,0,0,0,0,0,0,0,0.0899,0.029215,0.101323977,0.109633333,0.11612437,0.85,0.85,0.709166667
7350,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.117733333,0.098917857,0.1729,0,0,0,0.00002,0,0,0,0.093722222,0.03103,0.09434425,0.119243833,0.116982185,0.85,0.85,0.709166667
7351,0.25,0.25,0.25,0.25,0.25,0.03705,0.11312,0.004351852,0.005437333,0.00146,0.127933333,0.101747619,0.18278254,0,0,0.038966667,0.131925,0.00317037,0.004100038,0.002262941,0.091011111,0.038105,0.09125848,0.122109,0.123388487,0.85,0.85,0.709166667
7352,0.25,0.25,0.25,0.25,0.25,0.19575,0.295265,0.087961481,0.127168667,0.108004643,0.12075,0.10657619,0.190904762,0,0,0.198033333,0.323425,0.102493762,0.123532,0.106997227,0.077855556,0.043585,0.095959844,0.124449167,0.125192521,0.85,0.85,0.709166667
7353,0.25,0.25,0.25,0.25,0.25,0.354716667,0.44729,0.254602963,0.282888,0.286212143,0.118066667,0.121708333,0.184879365,0,0,0.351255556,0.481945,0.280747758,0.279170308,0.284344118,0.052333333,0.04081,0.095791423,0.096061833,0.111408235,0.85,0.85,0.709166667
7354,0.25,0.25,0.25,0.25,0.25,0.476483333,0.54595,0.397641481,0.416576,0.428364643,0.116033333,0.1302,0.197477778,0,0,0.477855556,0.58397,0.420503704,0.420158821,0.431268571,0.041077778,0.04049,0.066060039,0.0780665,0.082005966,0.85,0.85,0.709166667
7355,0.25,0.25,0.25,0.25,0.25,0.562583333,0.59036,0.491731111,0.513734,0.536029643,0.111216667,0.135165476,0.188128571,0,0,0.5446,0.616345,0.515587914,0.516895397,0.537895294,0.044633333,0.04311,0.058720468,0.080753,0.063591849,0.85,0.85,0.709166667
7356,0.25,0.25,0.25,0.25,0.25,0.583816667,0.60079,0.552171111,0.553696333,0.591489286,0.107,0.117734524,0.177714286,0,0,0.576144444,0.63192,0.55835653,0.557753231,0.59757958,0.045155556,0.041755,0.069289084,0.085752167,0.05403395,0.85,0.85,0.709166667
7357,0.25,0.25,0.25,0.25,0.25,0.5373,0.535245,0.55930963,0.543823667,0.589215,0.099033333,0.109369048,0.148153968,0,0,0.555966667,0.575995,0.563018129,0.556995923,0.602244706,0.0457,0.03893,0.074941715,0.084622667,0.046017395,0.85,0.85,0.709166667
7358,0.25,0.25,0.25,0.25,0.25,0.486316667,0.45373,0.515105185,0.500366333,0.545941071,0.090083333,0.098016667,0.123914286,0,0,0.4799,0.492905,0.515724366,0.515974436,0.561872605,0.048222222,0.043605,0.084099415,0.088557,0.041055798,0.85,0.85,0.709166667
7359,0.25,0.25,0.25,0.25,0.25,0.381283333,0.34371,0.422405926,0.424469333,0.470648929,0.087783333,0.103372619,0.1141,0,0,0.3778,0.37,0.436968811,0.429378577,0.473864874,0.050655556,0.04283,0.099392398,0.087847,0.041656639,0.85,0.85,0.709166667
7360,0.25,0.25,0.25,0.25,0.25,0.2216,0.17603,0.289082222,0.297006,0.350576071,0.081083333,0.110261905,0.096898413,0,0,0.220444444,0.188285,0.297159454,0.311219846,0.348343697,0.049666667,0.048855,0.10464191,0.0878215,0.044194706,0.85,0.85,0.709166667
7361,0.25,0.25,0.25,0.25,0.25,0.053516667,0.015395,0.119962963,0.156494333,0.1847125,0.07565,0.107944048,0.088747619,0,0,0.050188889,0.02006,0.133059064,0.160395423,0.183883613,0.042488889,0.052105,0.108745224,0.088624333,0.049700504,0.85,0.85,0.709166667
7362,0.25,0.25,0.25,0.25,0.25,0,0,0.002466667,0.020602,0.028490714,0.0646,0.119744048,0.090852381,0,0,0,0,0.002910331,0.021874064,0.028563277,0.047866667,0.05203,0.1144423,0.103170833,0.059328824,0.85,0.85,0.709166667
7363,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.053083333,0.121430952,0.103052381,0,0,0,0,0,0,0,0.058788889,0.05027,0.125131774,0.125520667,0.076622269,0.85,0.85,0.709166667
7364,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0462,0.118935714,0.122777778,0,0,0,0,0,0,0,0.056422222,0.051885,0.128422027,0.127946333,0.092704622,0.85,0.85,0.709166667
7365,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.046216667,0.121955952,0.137634921,0,0,0,0,0,0,0,0.069633333,0.054145,0.115231189,0.132440667,0.113037647,0.85,0.85,0.709166667
7366,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.042416667,0.117686905,0.137392063,0,0,0,0,0,0,0,0.082188889,0.052715,0.129886355,0.134276,0.124747563,0.85,0.85,0.709166667
7367,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.042566667,0.126113095,0.143088889,0,0,0,0,0,0,0,0.086111111,0.050775,0.13295848,0.1325795,0.13820563,0.85,0.85,0.709166667
7368,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.042366667,0.111666667,0.151925397,0,0,0,0,0,0,0,0.085522222,0.052315,0.134763548,0.1266495,0.131341176,0.85,0.85,0.709166667
7369,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.043916667,0.112232143,0.146480952,0,0,0,0,0,0,0,0.0972,0.05423,0.12057154,0.114021167,0.122592689,0.85,0.85,0.709166667
7370,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0421,0.10452381,0.146473016,0,0,0,0,0,0,0,0.102844444,0.0553,0.120511696,0.112814333,0.126469076,0.85,0.85,0.709166667
7371,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.052183333,0.098794048,0.141307937,0,0,0,0,0,0,0,0.110244444,0.05401,0.114392982,0.108065,0.124872941,0.85,0.85,0.709166667
7372,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.057033333,0.113732143,0.148096825,0,0,0,0,0,0,0,0.110777778,0.049865,0.104991033,0.102872667,0.132984202,0.85,0.85,0.709166667
7373,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.070266667,0.101584524,0.148555556,0,0,0,0,0,0,0,0.116655556,0.05157,0.104837037,0.103381167,0.121146723,0.85,0.85,0.709166667
7374,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0976,0.10882619,0.173511111,0,0,0,0,0,0,0,0.120266667,0.05614,0.098221053,0.112524667,0.13486916,0.85,0.85,0.709166667
7375,0.25,0.25,0.25,0.25,0.25,0.0342,0.09886,0.003444444,0.005852333,0.001102857,0.104916667,0.117961905,0.170793651,0,0,0.036122222,0.11698,0.002859259,0.004436551,0.002033529,0.114622222,0.05598,0.095572904,0.125696,0.140513445,0.85,0.85,0.709166667
7376,0.25,0.25,0.25,0.25,0.25,0.194583333,0.26872,0.08674,0.131460667,0.104211071,0.110183333,0.123104762,0.186971429,0,0,0.201111111,0.296125,0.104086355,0.130448782,0.107556303,0.108855556,0.03416,0.087174659,0.128141333,0.138331092,0.85,0.85,0.709166667
7377,0.25,0.25,0.25,0.25,0.25,0.357516667,0.42772,0.259203704,0.290674,0.286812857,0.09865,0.126463095,0.18545873,0,0,0.364622222,0.43927,0.276978363,0.291575962,0.290422437,0.061955556,0.02159,0.072079142,0.104709,0.125865798,0.85,0.85,0.709166667
7378,0.25,0.25,0.25,0.25,0.25,0.476583333,0.527205,0.407367407,0.427017667,0.443958571,0.093566667,0.130516667,0.179884127,0,0,0.493833333,0.54165,0.417695906,0.424776667,0.445696555,0.036933333,0.02347,0.054289669,0.083036,0.095605378,0.85,0.85,0.709166667
7379,0.25,0.25,0.25,0.25,0.25,0.5595,0.57406,0.51138,0.517481333,0.552707857,0.0871,0.133634524,0.172577778,0,0,0.566422222,0.57611,0.522315789,0.517316308,0.552800756,0.039077778,0.03231,0.049075244,0.0887225,0.073394286,0.85,0.85,0.709166667
7380,0.25,0.25,0.25,0.25,0.25,0.58155,0.572885,0.571107407,0.549254333,0.608763929,0.080333333,0.128159524,0.149955556,0,0,0.592066667,0.58076,0.571095712,0.559630154,0.61023605,0.041111111,0.0384,0.050937232,0.090618,0.067827899,0.85,0.85,0.709166667
7381,0.25,0.25,0.25,0.25,0.25,0.549633333,0.52335,0.580325926,0.540649333,0.601532143,0.065816667,0.12900119,0.144626984,0,0,0.554088889,0.549085,0.578416764,0.553053282,0.610261176,0.043266667,0.04072,0.050791813,0.09189,0.063396891,0.85,0.85,0.709166667
7382,0.25,0.25,0.25,0.25,0.25,0.478983333,0.43517,0.533348889,0.494567333,0.547860357,0.070666667,0.124358333,0.125144444,0,0,0.490733333,0.470385,0.535975244,0.507215128,0.567219412,0.047711111,0.03235,0.059539181,0.092808,0.059967143,0.85,0.85,0.709166667
7383,0.25,0.25,0.25,0.25,0.25,0.355116667,0.31353,0.440571111,0.430395667,0.475198571,0.0484,0.116241667,0.101561905,0,0,0.370922222,0.35132,0.458173879,0.422582936,0.483399496,0.053655556,0.03032,0.069336647,0.0969685,0.056219664,0.85,0.85,0.709166667
7384,0.25,0.25,0.25,0.25,0.25,0.203566667,0.15726,0.301774815,0.302434333,0.353939643,0.049016667,0.112755952,0.091330159,0,0,0.213744444,0.179475,0.314409747,0.302749,0.340488824,0.049177778,0.03192,0.073552047,0.096229,0.053975714,0.85,0.85,0.709166667
7385,0.25,0.25,0.25,0.25,0.25,0.049583333,0.014395,0.132152593,0.150832333,0.189076786,0.040466667,0.117958333,0.085547619,0,0,0.046555556,0.01931,0.143012281,0.157197359,0.178249748,0.0515,0.03199,0.084510721,0.095011833,0.057162017,0.85,0.85,0.709166667
7386,0.25,0.25,0.25,0.25,0.25,0,0,0.002508148,0.020766333,0.027537143,0.033083333,0.112516667,0.088504762,0,0,0,0,0.002994542,0.022197423,0.026665042,0.049433333,0.036625,0.099582261,0.105604167,0.074481765,0.85,0.85,0.709166667
7387,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.036733333,0.120246429,0.098555556,0,0,0,0,0,0,0,0.068877778,0.041805,0.101994932,0.130573,0.092473361,0.85,0.85,0.709166667
7388,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.02805,0.123975,0.101277778,0,0,0,0,0,0,0,0.078011111,0.03989,0.098117349,0.137532,0.106951092,0.85,0.85,0.709166667
7389,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.028583333,0.121569048,0.116185714,0,0,0,0,0,0,0,0.085722222,0.03738,0.109241131,0.1399895,0.125773445,0.85,0.85,0.709166667
7390,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.030716667,0.129684524,0.114592063,0,0,0,0,0,0,0,0.100355556,0.036665,0.117264327,0.141934167,0.135095462,0.85,0.85,0.709166667
7391,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0411,0.122603571,0.126449206,0,0,0,0,0,0,0,0.096177778,0.0421,0.126190448,0.1402765,0.139255042,0.85,0.85,0.709166667
7392,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.033516667,0.124410714,0.13107619,0,0,0,0,0,0,0,0.097733333,0.03928,0.131849123,0.140188,0.130644202,0.85,0.85,0.709166667
7393,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0274,0.11517619,0.122587302,0,0,0,0,0,0,0,0.102911111,0.03986,0.13342729,0.133674167,0.123992941,0.85,0.85,0.709166667
7394,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.030716667,0.114819048,0.118065079,0,0,0,0,0,0,0,0.099044444,0.050135,0.133700585,0.128199667,0.12163395,0.85,0.85,0.709166667
7395,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.0467,0.116344048,0.119344444,0,0,0,0,0,0,0,0.108722222,0.041155,0.141871345,0.125419667,0.124900672,0.85,0.85,0.709166667
7396,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.049966667,0.115020238,0.126826984,0,0,0,0,0,0,0,0.110544444,0.04696,0.149863743,0.130205167,0.134031597,0.85,0.85,0.709166667
7397,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.048483333,0.112204762,0.120857143,0,0,0,0,0,0,0,0.111455556,0.05379,0.152668421,0.128109,0.125165798,0.85,0.85,0.709166667
7398,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0.052383333,0.115288095,0.132173016,0,0,0,0,0,0,0,0.117133333,0.06042,0.143808967,0.1304565,0.128223697,0.85,0.85,0.709166667
7399,0.25,0.25,0.25,0.25,0.25,0.033,0.09651,0.003477778,0.005250333,0.000734286,0.060433333,0.120678571,0.13947619,0,0,0.034633333,0.11171,0.002851852,0.004332846,0.001752941,0.114433333,0.05864,0.130320663,0.1341905,0.131323109,0.85,0.85,0.709166667
7400,0.25,0.25,0.25,0.25,0.25,0.186416667,0.259175,0.090247407,0.135368333,0.104153929,0.073983333,0.128244048,0.127093651,0,0,0.193111111,0.291025,0.107765107,0.130009692,0.106584706,0.105355556,0.054255,0.126125731,0.126470333,0.126267395,0.85,0.85,0.709166667
7401,0.25,0.25,0.25,0.25,0.25,0.3429,0.394315,0.262874815,0.296530333,0.284539286,0.1063,0.133010714,0.129760317,0,0,0.357322222,0.441995,0.286673099,0.295319064,0.285413025,0.058655556,0.03757,0.111117349,0.098100167,0.111112521,0.85,0.85,0.709166667
7402,0.25,0.25,0.25,0.25,0.25,0.46615,0.513465,0.40052,0.434604,0.436868571,0.101883333,0.131046429,0.135484127,0,0,0.475877778,0.541605,0.427523587,0.428838897,0.438493529,0.047655556,0.03581,0.081629825,0.074186167,0.078254202,0.85,0.85,0.709166667
7403,0.25,0.25,0.25,0.25,0.25,0.540983333,0.558995,0.505622963,0.523092667,0.547788571,0.098733333,0.131659524,0.134120635,0,0,0.557922222,0.57434,0.528722417,0.520265692,0.551182101,0.047655556,0.03822,0.06557193,0.0765695,0.054016387,0.85,0.85,0.709166667
7404,0.25,0.25,0.25,0.25,0.25,0.571283333,0.56663,0.556344444,0.556916333,0.599933571,0.087533333,0.125095238,0.1218,0,0,0.581066667,0.58849,0.575288694,0.572407346,0.602260588,0.048944444,0.0399,0.067991813,0.081816667,0.046283697,0.85,0.85,0.709166667
7405,0.25,0.25,0.25,0.25,0.25,0.538483333,0.49995,0.566120741,0.557478,0.5925425,0.0961,0.118972619,0.089511111,0,0,0.5476,0.523245,0.574259259,0.563659769,0.604458655,0.057777778,0.036255,0.068825146,0.087866167,0.040788403,0.85,0.85,0.709166667
7406,0.25,0.25,0.25,0.25,0.25,0.463516667,0.425435,0.516146667,0.518279333,0.552049643,0.087916667,0.106615476,0.067004762,0,0,0.476211111,0.45775,0.523652242,0.517925718,0.557429328,0.056355556,0.038715,0.077515205,0.087723833,0.038216471,0.85,0.85,0.709166667
7407,0.25,0.25,0.25,0.25,0.25,0.354733333,0.32026,0.427851111,0.445866667,0.481451071,0.105333333,0.107725,0.053907937,0,0,0.3509,0.34873,0.448701754,0.438742974,0.47260958,0.063866667,0.039385,0.079606043,0.088988833,0.042010672,0.85,0.85,0.709166667
7408,0.25,0.25,0.25,0.25,0.25,0.1931,0.16571,0.289615556,0.320174333,0.34643,0.091566667,0.105278571,0.052334921,0,0,0.197266667,0.171355,0.313042885,0.313710885,0.33199395,0.0652,0.03824,0.078881871,0.089112,0.04103916,0.85,0.85,0.709166667
7409,0.25,0.25,0.25,0.25,0.25,0.045233333,0.0131,0.123324444,0.161875333,0.176330357,0.095366667,0.10495119,0.050174603,0,0,0.040211111,0.016505,0.138604288,0.166444808,0.173301345,0.061255556,0.03887,0.079152242,0.090788167,0.044107059,0.85,0.85,0.709166667
